"year","month","sti1","ts","time","sti2","sti3","sti4","sti5","sti6","sti7","sti8","sti9","sti10","sti11","sti12"
1907,8,-0.802969,1907.62,"1907-8-15 00:00:00",-1.27963340552814,-1.73559320429853,-2.25089455625708,-2.51610793981779,-2.53476964598352,-2.72739693623873,-2.84366143524895,-2.56627238097996,-2.69405056261141,-2.62892405509721,-2.62659486786853
1907,9,-0.713298,1907.71,"1907-9-15 00:00:00",-1.01619238017771,-1.39082905599646,-1.79037500725462,-2.26046710637081,-2.51823295728364,-2.5508533863485,-2.73975044703394,-2.85731863954032,-2.60358404857481,-2.72846716548406,-2.67002442525481
1907,10,-0.334038,1907.79,"1907-10-15 00:00:00",-0.70191784341795,-0.981244504676204,-1.32802288786252,-1.70585760901886,-2.1533396616148,-2.41240884507182,-2.46213972785847,-2.65357810276195,-2.77708767177379,-2.54785193253105,-2.67435220790988
1907,11,-1.32785,1907.88,"1907-11-15 00:00:00",-1.1137866367261,-1.25959677463113,-1.42749822222344,-1.69181618248155,-2.00735703789172,-2.40172444901944,-2.63312843898109,-2.67371164511943,-2.84837015723797,-2.96098380535037,-2.7393082500717
1907,12,-1.00498,1907.96,"1907-12-15 00:00:00",-1.56344764493983,-1.41428011581702,-1.51823336364027,-1.651776794099,-1.87996610489015,-2.16319189308555,-2.52604526255254,-2.74265728617414,-2.78187229954775,-2.94758128103332,-3.05529235994587
1908,1,-0.638116,1908.04,"1908-1-15 00:00:00",-1.10119235932753,-1.57553724180054,-1.48446466093596,-1.58668198844783,-1.71353866340633,-1.92736327621348,-2.1947764589739,-2.53943928217549,-2.74966339211589,-2.79275620176892,-2.9551609654914
1908,2,-0.526768,1908.12,"1908-2-15 00:00:00",-0.780697756128001,-1.15071143724668,-1.57103115387577,-1.51302767764904,-1.6153730436592,-1.73890301557097,-1.94292735180404,-2.19863372879192,-2.52897190676927,-2.73438271060311,-2.78139890788705
1908,3,-1.33309,1908.21,"1908-3-15 00:00:00",-1.24646485600001,-1.32471309342191,-1.57338474918011,-1.9075191080471,-1.83565561249246,-1.91127132718645,-2.01117244479062,-2.19010671378593,-2.4216618092948,-2.72746479392142,-2.91794808483553
1908,4,-0.840625,1908.29,"1908-4-15 00:00:00",-1.45680979647911,-1.43210665469828,-1.49956315447704,-1.71513063660048,-2.01570357325597,-1.95267157356994,-2.02250779489208,-2.11536737101161,-2.28331382086522,-2.50255360445481,-2.79406593159854
1908,5,-0.408622,1908.38,"1908-5-15 00:00:00",-0.837237295515808,-1.36945205815908,-1.3964837650165,-1.47964927982493,-1.68899734732298,-1.97692248638707,-1.93079308468618,-2.00446358517496,-2.09866159153454,-2.26341009132406,-2.47727290819602
1908,6,-0.379144,1908.46,"1908-6-15 00:00:00",-0.527955700785598,-0.863560180734629,-1.33017705638916,-1.37739010341264,-1.4665666580783,-1.66845168172271,-1.94437106167993,-1.91048811775042,-1.98650203034559,-2.08126099444061,-2.24282470946318
1908,7,-0.327666,1908.54,"1908-7-15 00:00:00",-0.473699510860165,-0.591530326265122,-0.878581406529172,-1.29877154023964,-1.35622847447108,-1.44822371374271,-1.64329192938012,-1.90869609467594,-1.88444973069263,-1.96221296574567,-2.05733816961721
1908,8,-1.15418,1908.62,"1908-8-15 00:00:00",-0.993123647614057,-0.986910920500873,-1.01941758508852,-1.22812610655599,-1.5792192957092,-1.61602140590267,-1.68820467197462,-1.85985418517428,-2.10148923245073,-2.07263964722482,-2.14099521590872
1908,9,-0.166318,1908.71,"1908-9-15 00:00:00",-0.884989256931602,-0.874046099321545,-0.910584463595817,-0.961865358409321,-1.16453254047079,-1.49882144981378,-1.54618227163549,-1.62399391278133,-1.7941054787153,-2.03063121182105,-2.01070678194586
1908,10,-0.933629,1908.79,"1908-10-15 00:00:00",-0.737177396856447,-1.19539737048338,-1.15963661861959,-1.16917264811896,-1.19758743635807,-1.36893710618991,-1.66865709311497,-1.70710221705129,-1.77522340038016,-1.93189160167732,-2.15352694430687
1908,11,-1.16744,1908.88,"1908-11-15 00:00:00",-1.40812291504571,-1.20242934744502,-1.53682901234156,-1.48044374974037,-1.46728175044557,-1.47520067575348,-1.61879250993281,-1.88728096896152,-1.91530184683041,-1.97258257720615,-2.11531792808693
1908,12,-0.783881,1908.96,"1908-12-15 00:00:00",-1.30776276967101,-1.52993227266079,-1.37050573226519,-1.66058743387198,-1.611130825719,-1.59721576334389,-1.6017112186072,-1.73282472277336,-1.98334332917801,-2.00909199520418,-2.06265303638933
1909,1,-1.65196,1909.04,"1909-1-15 00:00:00",-1.63248495385342,-1.91087398026497,-2.03779581530409,-1.85714371344856,-2.08180305803319,-2.01107060953403,-1.97598547833879,-1.96099971353476,-2.06772796735726,-2.29091619892963,-2.30414659564677
1909,2,-0.576225,1909.12,"1909-2-15 00:00:00",-1.49331523974754,-1.59734379479169,-1.87726444580966,-2.01900195382061,-1.87638993222642,-2.09188931916227,-2.03531153881644,-2.00813537633321,-1.99775807889302,-2.10134599584192,-2.31592705394233
1909,3,-1.05949,1909.21,"1909-3-15 00:00:00",-1.09624566065369,-1.74350338290787,-1.8287776875839,-2.06870015363537,-2.1938354987551,-2.06110096060475,-2.25560793919495,-2.1994718061243,-2.17000150311746,-2.15616459955433,-2.25075663540374
1909,4,-1.37696,1909.29,"1909-4-15 00:00:00",-1.63289310173208,-1.59766675662952,-2.09516470084727,-2.15143242832878,-2.3514014104213,-2.45473999303468,-2.32267000886788,-2.49456895928051,-2.43406002894135,-2.39870194943514,-2.37850947322133
1909,5,-1.1876,1909.38,"1909-5-15 00:00:00",-1.71875159883355,-1.92188809259652,-1.88659303757985,-2.31084723935851,-2.35856655064202,-2.53731840903649,-2.63010014011715,-2.50396779969938,-2.66162994598602,-2.60119402940644,-2.56405889680449
1909,6,-0.981758,1909.46,"1909-6-15 00:00:00",-1.45388976313378,-1.88066564665518,-2.06874200028083,-2.04620741516954,-2.42889474763879,-2.4769440929136,-2.6445881118888,-2.73329725604784,-2.6160007927758,-2.76502291999861,-2.70759912559548
1909,7,-0.772644,1909.54,"1909-7-15 00:00:00",-1.17578892382973,-1.56018780430599,-1.93990242038246,-2.12376655350003,-2.11637379335704,-2.47329039363056,-2.52574514187985,-2.68802279988889,-2.77645677837705,-2.66946049208178,-2.81359109379893
1909,8,-0.286486,1909.62,"1909-8-15 00:00:00",-0.709822106276547,-1.08231352920714,-1.45010576276793,-1.81853373912858,-2.01339658292003,-2.02930789164548,-2.37601743676732,-2.44026857899219,-2.60519912508501,-2.6995586894679,-2.60690987616946
1909,9,-0.510713,1909.71,"1909-9-15 00:00:00",-0.534277636646641,-0.832511297842467,-1.14607559773628,-1.47648245640453,-1.81835371809342,-2.00800673053216,-2.03247499207738,-2.36344444854508,-2.43140519565439,-2.59363190991138,-2.68894337870088
1909,10,-0.570241,1909.79,"1909-10-15 00:00:00",-0.724448410552112,-0.72517394995659,-0.961238865130504,-1.23270852373725,-1.53163473229399,-1.8489279087357,-2.0306736659937,-2.05922828280413,-2.37486825552012,-2.44405287571932,-2.60238582003165
1909,11,0.404626,1909.88,"1909-11-15 00:00:00",-0.110994106607301,-0.358666886463933,-0.432456967432942,-0.685272947570054,-0.96573579612974,-1.26964700717214,-1.58993998612452,-1.78337962859433,-1.83062055114371,-2.14637031230159,-2.2279260276695
1909,12,-0.990236,1909.96,"1909-12-15 00:00:00",-0.392472051265292,-0.612965128438011,-0.748552901674585,-0.771192578703544,-0.968748993490417,-1.2054743004624,-1.47352687977658,-1.76390304887055,-1.94018296980094,-1.98062985255248,-2.27707895792363
1910,1,-0.390837,1910.04,"1910-1-15 00:00:00",-0.925586231890013,-0.517824495344046,-0.694709468334406,-0.812397215953125,-0.833049554390652,-1.01333692980904,-1.23368229849094,-1.48657172899084,-1.76323298556765,-1.93419615458782,-1.97668453636427
1910,2,-0.440218,1910.12,"1910-2-15 00:00:00",-0.556967709848324,-0.965857945131331,-0.636308414468827,-0.784561153980463,-0.887688013538035,-0.905248949221424,-1.07066590020259,-1.27638249649719,-1.51533686885142,-1.77908854780652,-1.94428821650251
1910,3,-0.707711,1910.21,"1910-3-15 00:00:00",-0.769334624301011,-0.816030698443004,-1.13592504424722,-0.838843350439528,-0.957703801891249,-1.04220983562326,-1.05111952543792,-1.19931116136042,-1.38834072737935,-1.61146331893975,-1.86049587489767
1910,4,-0.466814,1910.29,"1910-4-15 00:00:00",-0.787159092249735,-0.856322441551186,-0.90082512795219,-1.18294517107157,-0.920944428994023,-1.02793611978932,-1.1054025351335,-1.11330136586959,-1.25206775368294,-1.43092973844287,-1.64370276177185
1910,5,-0.617616,1910.38,"1910-5-15 00:00:00",-0.726778003370196,-0.950399262745827,-1.00268504961668,-1.03581029040978,-1.28426324196556,-1.043340053538,-1.13758287643094,-1.20642638166556,-1.21104168761321,-1.33972394494897,-1.50793486761871
1910,6,-0.720625,1910.46,"1910-6-15 00:00:00",-0.89688050128467,-0.957247750715858,-1.12863249207906,-1.1660322807047,-1.18843979851081,-1.40921428793661,-1.18285203113825,-1.26546077394582,-1.32593070957985,-1.32669486790825,-1.44573403829036
1910,7,-0.305417,1910.54,"1910-7-15 00:00:00",-0.687646741729722,-0.871656499910598,-0.947938356704552,-1.11280398096746,-1.15808036013513,-1.18654607673162,-1.3965918333502,-1.19098326002938,-1.27160189633418,-1.33143647111973,-1.33444244785714
1910,8,-0.369123,1910.62,"1910-8-15 00:00:00",-0.452072364646249,-0.739876933460471,-0.904059524858015,-0.979107171956895,-1.13281222303236,-1.17948579140352,-1.20962207268603,-1.40858778951059,-1.21837873435176,-1.29597275558897,-1.35412624857634
1910,9,-0.713298,1910.71,"1910-9-15 00:00:00",-0.725431584506119,-0.735991315421411,-0.94703599545142,-1.07643526471907,-1.13479791938222,-1.26827747959538,-1.30669049017774,-1.33070340686781,-1.51422221994744,-1.3318039071723,-1.40238118000777
1910,10,-0.770104,1910.79,"1910-10-15 00:00:00",-0.994166468794994,-0.982421803986524,-0.969259953860432,-1.13664755520899,-1.24259134088724,-1.28856450098601,-1.40599400896814,-1.43736618392181,-1.45596725970762,-1.62603577768186,-1.44998774199746
1910,11,-1.40806,1910.88,"1910-11-15 00:00:00",-1.45979148763206,-1.53338568397106,-1.46452243232581,-1.40809210109418,-1.52352596869599,-1.59460969413026,-1.61681568700642,-1.70955626497155,-1.72516158593024,-1.73068717592979,-1.88176224966939
1910,12,-1.50612,1910.96,"1910-12-15 00:00:00",-1.9530646716352,-1.95383108658652,-1.97521533313568,-1.88220860749549,-1.80270165409639,-1.88350587885714,-1.9296714702163,-1.93409602499524,-2.00723815194315,-2.0100294956437,-2.00464374161881
1911,1,-1.1574,1911.04,"1911-1-15 00:00:00",-1.78507395363148,-2.15921996662687,-2.17468792509103,-2.1934722066674,-2.1055080856771,-2.02552283216752,-2.09215927081031,-2.12831229098888,-2.12624227135917,-2.18966039070536,-2.18723596218239
1911,2,-1.02134,1911.12,"1911-2-15 00:00:00",-1.46017751912321,-1.95413654802919,-2.28753293842692,-2.31510744607704,-2.33731494377905,-2.25830447778557,-2.1826816259665,-2.24185320808251,-2.27299008667885,-2.26821431144974,-2.32565688309607
1911,3,-1.294,1911.21,"1911-3-15 00:00:00",-1.55172595955769,-1.84164612924315,-2.23630181621079,-2.52197603992383,-2.54370439102363,-2.55902730699246,-2.48026858181297,-2.40310575521509,-2.45198597563118,-2.47539765063349,-2.46530856260839
1911,4,-0.824373,1911.29,"1911-4-15 00:00:00",-1.41971994442549,-1.66503691419006,-1.93008873645031,-2.29149802723305,-2.56299233718623,-2.59514323187129,-2.61730964123752,-2.54905382907555,-2.47944148239513,-2.52718359195698,-2.55047767694406
1911,5,-0.826611,1911.38,"1911-5-15 00:00:00",-1.10647884613681,-1.56176920364986,-1.7815117446324,-2.02318318738652,-2.35633739590669,-2.61351642626362,-2.65141954473357,-2.67771501116858,-2.61736843416606,-2.55372965703391,-2.60025944457005
1911,6,-0.901409,1911.46,"1911-6-15 00:00:00",-1.15810787730307,-1.35357230565988,-1.72764360752471,-1.92210110581416,-2.14141482110461,-2.44877936161556,-2.69094546743042,-2.73061822092426,-2.75823073390538,-2.70300637676418,-2.64332146556815
1911,7,-0.639151,1911.54,"1911-7-15 00:00:00",-1.03247339235542,-1.25534629986887,-1.43351201755355,-1.77118775466486,-1.95722202575508,-2.16688526054626,-2.45948560150823,-2.6937897843781,-2.73860873193882,-2.77063965720305,-2.72281556081873
1911,8,-1.00956,1911.62,"1911-8-15 00:00:00",-1.10495549617262,-1.35236689965432,-1.51669050106958,-1.65887213699689,-1.95303525235231,-2.11881523278046,-2.31000925122189,-2.58171803372218,-2.80197752774856,-2.84484370615124,-2.87536507594153
1911,9,-1.03743,1911.71,"1911-9-15 00:00:00",-1.37187951745964,-1.42450087690162,-1.61138183856285,-1.74300105189453,-1.86184675897783,-2.12404688014756,-2.2738954326625,-2.4499064683146,-2.70389530474741,-2.91180022298135,-2.95257201344793
1911,10,-0.58841,1911.79,"1911-10-15 00:00:00",-1.08962749923868,-1.39759216325074,-1.47079539263504,-1.64894363224846,-1.77798227574862,-1.89462499911896,-2.14357322320248,-2.28988713229023,-2.46103574974545,-2.70650440805949,-2.90929323411331
1911,11,-0.365364,1911.88,"1911-11-15 00:00:00",-0.639213193462377,-1.05596535851618,-1.34782138546173,-1.43727781424526,-1.61404877220769,-1.74537868300186,-1.86403173773344,-2.10540437518041,-2.25143412122932,-2.42078192572311,-2.66092724460851
1911,12,-0.474349,1911.96,"1911-12-15 00:00:00",-0.562770245699582,-0.757355055383677,-1.10742632889135,-1.37220314674801,-1.46226579687737,-1.63084104690314,-1.75866620278776,-1.87489064244045,-2.10668034187628,-2.24969974225676,-2.41516354612175
1912,1,-0.415565,1912.04,"1912-1-15 00:00:00",-0.596414632656036,-0.665692758405201,-0.828109812874041,-1.13765485777077,-1.38280026903068,-1.4728693574426,-1.63493159693993,-1.7599199316697,-1.87421438509456,-2.09797269743971,-2.23846143560796
1912,2,-0.0321985,1912.12,"1912-2-15 00:00:00",-0.300088214557003,-0.48901009472397,-0.578282184130246,-0.740723354389373,-1.03543260068593,-1.27551936063849,-1.37327859796585,-1.53650412334362,-1.6645761044243,-1.78193223234836,-2.00285191240296
1912,3,-1.35915,1912.21,"1912-3-15 00:00:00",-0.93247280582621,-0.958233341151997,-1.02465051678568,-1.04506219267307,-1.1497762967082,-1.38918819861634,-1.59001539257238,-1.6652364576397,-1.80550535719608,-1.91587657446569,-2.01837038012149
1912,4,-0.353045,1912.29,"1912-4-15 00:00:00",-1.14750206420002,-0.925078047061371,-0.970165683809133,-1.04019784133693,-1.06612435087243,-1.16666110207619,-1.39238878932556,-1.58477372164683,-1.66038823193963,-1.79726360809066,-1.90610194799811
1912,5,-0.180627,1912.38,"1912-5-15 00:00:00",-0.357663538093357,-1.00379190772885,-0.864641070524781,-0.924217079655474,-1.00046628991239,-1.03407086849651,-1.13447074245431,-1.3516495748803,-1.53904604911747,-1.6167310294644,-1.75223115980647
1912,6,-0.178273,1912.46,"1912-6-15 00:00:00",-0.240532469047853,-0.3775551159845,-0.930251806647524,-0.830518592988097,-0.89523682284944,-0.97323841743637,-1.01100976718971,-1.11002541157218,-1.3190571736569,-1.50129599671926,-1.57998307581407
1912,7,-1.46236,1912.54,"1912-7-15 00:00:00",-1.09954167258676,-0.965841505366187,-0.97660954927357,-1.39524040510122,-1.26728210843205,-1.29448920344092,-1.34123161018697,-1.35580986950377,-1.43150915816942,-1.61470775173252,-1.77606814553166
1912,8,-1.95989,1912.62,"1912-8-15 00:00:00",-2.29356991417948,-1.90941137148215,-1.69833910018869,-1.63245206365085,-1.9524100796515,-1.79662492874811,-1.78841472376986,-1.80424480121362,-1.79445281411095,-1.84575414645322,-2.00243292568436
1912,9,-1.94907,1912.71,"1912-9-15 00:00:00",-2.61975982226051,-2.84849159076876,-2.49265191331564,-2.2626676932688,-2.16207573039581,-2.41989377499044,-2.25003614020666,-2.21898649305564,-2.21355921418716,-2.18655546839745,-2.21958190359561
1912,10,-2.04196,1912.79,"1912-10-15 00:00:00",-2.67476260781291,-3.15586216746305,-3.32974446521476,-2.99764436877429,-2.76233926193709,-2.64190876185979,-2.8550220713449,-2.67638407124392,-2.62840628992589,-2.60648853997037,-2.56581166188057
1912,11,-0.814524,1912.88,"1912-11-15 00:00:00",-1.91439718393895,-2.54845739184878,-3.03876283018049,-3.24887810543884,-2.98763494102894,-2.79195819600029,-2.69107671378277,-2.89640060416177,-2.73398540010669,-2.69169137513299,-2.67279976564809
1912,12,-0.84284,1912.96,"1912-12-15 00:00:00",-1.11075468105608,-1.96180702425643,-2.53702931210642,-3.00425086785741,-3.22383115834349,-3.00727608897156,-2.83851663844142,-2.75119667547631,-2.94851072287328,-2.79870994320563,-2.76057283837361
1913,1,-0.625752,1913.04,"1913-1-15 00:00:00",-0.98424090215638,-1.21077067215314,-1.94264858101046,-2.47744544835131,-2.92648921242218,-3.15277343714939,-2.97250983245868,-2.82789115704751,-2.75442684897049,-2.94737589755472,-2.81063853560085
1913,2,-1.02134,1913.12,"1913-2-15 00:00:00",-1.10387045279734,-1.32044830015453,-1.48422750476789,-2.11111663391203,-2.59291568295026,-3.00937622634534,-3.22629301718329,-3.06432824038299,-2.93128209333967,-2.8627654184005,-3.04624805880584
1913,3,-0.942228,1913.21,"1913-3-15 00:00:00",-1.31597063021275,-1.37315524783654,-1.54158695796348,-1.67687011848088,-2.23507024098066,-2.67848444742084,-3.06972093520501,-3.27917836402751,-3.13282951022414,-3.0103367038554,-2.94693891685429
1913,4,-0.759362,1913.29,"1913-4-15 00:00:00",-1.14039466148547,-1.44401063560763,-1.50409202880025,-1.65508853325447,-1.77921733836107,-2.2916520841011,-2.7083335019511,-3.08147142157429,-3.28660686467875,-3.15529110323173,-3.04372199049955
1913,5,-1.2066,1913.38,"1913-5-15 00:00:00",-1.31757507359781,-1.54225679336882,-1.7649853733294,-1.79872490325483,-1.91856652076076,-2.02003561768851,-2.48483240279471,-2.86962065858409,-3.21892343550472,-3.4128537573782,-3.28810462872796
1913,6,-0.981758,1913.46,"1913-6-15 00:00:00",-1.46662344079304,-1.56322014550257,-1.74720674559348,-1.93929948412779,-1.96793988133524,-2.0744115851086,-2.16568642743165,-2.59757963155654,-2.96007401438782,-3.29247850056971,-3.47949152105061
1913,7,-0.728146,1913.54,"1913-7-15 00:00:00",-1.14596665075174,-1.54666583231746,-1.65104980094791,-1.82352721156927,-2.0043321118789,-2.03711894600842,-2.13968459847838,-2.22809045962115,-2.63697297012415,-2.98396646707356,-3.30460470205612
1913,8,-0.575716,1913.62,"1913-8-15 00:00:00",-0.873839916850576,-1.21209858092478,-1.56856347208149,-1.67880417098875,-1.84595123659533,-2.02084979077784,-2.05927393190458,-2.16092952955682,-2.2489513016621,-2.63998570869352,-2.97490002767662
1913,9,-0.652522,1913.71,"1913-9-15 00:00:00",-0.823157198992469,-1.03749979005432,-1.31969412493728,-1.63661671285471,-1.74298575481045,-1.90092898787926,-2.06733233752961,-2.10740563635398,-2.20607966069772,-2.29197642852099,-2.66606751373155
1913,10,-0.788274,1913.79,"1913-10-15 00:00:00",-0.96561220193444,-1.06938657065382,-1.23278896580291,-1.47143409762277,-1.75326147574604,-1.85087099914376,-1.9971739376266,-2.15311234917732,-2.19163950587949,-2.28540165252917,-2.36744455563225
1913,11,0.0677555,1913.88,"1913-11-15 00:00:00",-0.482886859291322,-0.728143979140124,-0.87530231826213,-1.05701714851794,-1.30033807056043,-1.5819345733417,-1.69314492314814,-1.84682166080472,-2.00811211395772,-2.05732693132294,-2.15728913062122
1913,12,0.749042,1913.96,"1913-12-15 00:00:00",0.54741242515217,0.0151264400350924,-0.280274797616886,-0.473726181594446,-0.685188036134992,-0.946059537898253,-1.23907950370775,-1.37117902659686,-1.53960443211543,-1.71298549951706,-1.77810924683451
1914,1,0.932102,1914.04,"1914-1-15 00:00:00",1.12669188393699,0.927467646472317,0.431473982065855,0.121659523654073,-0.0951131491724509,-0.323769877861396,-0.595279420515186,-0.895481832992194,-1.0435883162108,-1.22371145902099,-1.40703469565755
1914,2,0.103808,1914.12,"1914-2-15 00:00:00",0.694260211789806,0.946586828177408,0.83216100616554,0.420308346290898,0.146398990874298,-0.0532608689337294,-0.268498278911064,-0.526950544074959,-0.815162035478278,-0.961713273139692,-1.13902897168878
1914,3,-0.434109,1914.21,"1914-3-15 00:00:00",-0.221365603396419,0.319144100112492,0.606743843834861,0.560155979293914,0.224025963643516,-0.00721749486831232,-0.179986160316845,-0.372933022933273,-0.61073272719677,-0.880247916352305,-1.01799707147895
1914,4,-0.548077,1914.29,"1914-4-15 00:00:00",-0.658254732917901,-0.465817033153169,0.0241306401011694,0.316984809214065,0.309395268484565,0.0267426921581941,-0.171666165058338,-0.322291497039019,-0.495964908743438,-0.715309203572714,-0.967669835072058
1914,5,-0.0666303,1914.38,"1914-5-15 00:00:00",-0.411972874368179,-0.556203021009957,-0.424459369740116,-0.00509625599883342,0.261632713887679,0.261384417645293,0.00470114801371806,-0.179119287169777,-0.320903714543948,-0.486099312852196,-0.696133641832622
1914,6,-0.158186,1914.46,"1914-6-15 00:00:00",-0.150670436670947,-0.40987691398232,-0.542136440000443,-0.435613659162874,-0.0608085476282226,0.187919765464247,0.194372596779669,-0.0400951944916267,-0.210410040071653,-0.343342767164565,-0.499962106976399
1914,7,-0.572404,1914.54,"1914-7-15 00:00:00",-0.489636713741073,-0.422777887100405,-0.604252940499126,-0.702626626588327,-0.595530593903517,-0.241747076466231,0.00166938737671772,0.0206147899853938,-0.189207893611826,-0.342513218285139,-0.462864989563984
1914,8,-0.575716,1914.62,"1914-8-15 00:00:00",-0.769462631271165,-0.692753672462406,-0.616667257410678,-0.758542382709508,-0.837042733950266,-0.732012587327764,-0.397114225585731,-0.160351276519471,-0.132957290161817,-0.323275799434546,-0.462864989563984
1914,9,-0.591747,1914.71,"1914-9-15 00:00:00",-0.782426185321855,-0.922677576192829,-0.852528364156523,-0.775786170585898,-0.893069439015413,-0.958171598168127,-0.855828956751132,-0.53742673571695,-0.307485718175769,-0.274052142240439,-0.448388629232541
1914,10,-0.00698824,1914.79,"1914-10-15 00:00:00",-0.401268502600053,-0.622829114800075,-0.784616467598876,-0.752235563048666,-0.700759080024647,-0.819293711313767,-0.889181255729402,-0.801530844175381,-0.507558908676503,-0.292773031661055,-0.262289506507982
1914,11,-0.557861,1914.88,"1914-11-15 00:00:00",-0.378558323591539,-0.613360340392076,-0.778084342310527,-0.910053536932253,-0.875349201364971,-0.822474969103679,-0.926433546088342,-0.987614666470862,-0.90185749009045,-0.620109963776997,-0.411308838195288
1914,12,-0.326952,1914.96,"1914-12-15 00:00:00",-0.592995975301304,-0.472935578736167,-0.666349651034238,-0.81313294563764,-0.93533095009957,-0.907118308842854,-0.859869670711616,-0.957478474287585,-1.01585230535088,-0.935462268981212,-0.667606277248688
1915,1,-0.489749,1915.04,"1915-1-15 00:00:00",-0.547347751473532,-0.728950853419697,-0.620536289612172,-0.779187520577654,-0.905954230608332,-1.01492568584577,-0.987238445912803,-0.94107465729321,-1.03057667976143,-1.08412909996709,-1.00628546134778
1915,2,0.0419869,1915.12,"1915-2-15 00:00:00",-0.300087276286018,-0.410842511542784,-0.598538644663091,-0.528947700525502,-0.686414156538714,-0.81515710073989,-0.926981650121292,-0.910527807217065,-0.874424239255471,-0.964882475467052,-1.02101099848782
1915,3,-0.499252,1915.21,"1915-3-15 00:00:00",-0.306456125696332,-0.502215786843726,-0.572213860847861,-0.723325805784816,-0.65354016622546,-0.790294907807775,-0.904961161205257,-1.00644716407832,-0.98891172827291,-0.952653392122258,-1.03652779883453
1915,4,0.378327,1915.29,"1915-4-15 00:00:00",-0.0810431563655938,-0.0418620588684463,-0.255431161869514,-0.353657216720883,-0.516593850561809,-0.474876319368394,-0.617771565474162,-0.73906927807368,-0.846930810082229,-0.841205979801227,-0.815862095560324
1915,5,0.0853659,1915.38,"1915-5-15 00:00:00",0.310763995867816,-0.0188575242817976,0.00288710685061236,-0.190846994480475,-0.287982197177034,-0.444847463347788,-0.413944505252233,-0.553150568262037,-0.672860891254182,-0.780204106091389,-0.779657212628032
1915,6,-0.519754,1915.46,"1915-6-15 00:00:00",-0.291124107601019,-0.0297300425071019,-0.249424103930548,-0.202694941703536,-0.356506669639071,-0.432457010506397,-0.568299174087021,-0.53290368860088,-0.65805130389323,-0.767016983959215,-0.865781254624232
1915,7,-0.23867,1915.54,"1915-7-15 00:00:00",-0.508290881318331,-0.356932809430233,-0.132381246756046,-0.313516742702969,-0.267269752899122,-0.403752206723793,-0.472215104237964,-0.598060477655444,-0.564614245234798,-0.682597862094815,-0.786287159373657
1915,8,-0.555057,1915.62,"1915-8-15 00:00:00",-0.531950724602801,-0.69655868262076,-0.551619452775515,-0.335552226615082,-0.479467335311011,-0.424987037441655,-0.540880125347329,-0.597271897507792,-0.709653239213374,-0.673408203765671,-0.78136626874285
1915,9,-0.733557,1915.71,"1915-9-15 00:00:00",-0.863620805432238,-0.80994162155963,-0.919446378739814,-0.774597150799926,-0.562742542623267,-0.677154358914834,-0.614272122307641,-0.711623049767388,-0.756148812298145,-0.855390178609775,-0.81514483984284
1915,10,-0.91546,1915.79,"1915-10-15 00:00:00",-1.1051605754023,-1.16885351355571,-1.09718145192635,-1.16978903357522,-1.0225721691481,-0.812483972797051,-0.902486372760702,-0.831347458910376,-0.911889504886323,-0.94495716222503,-1.03153915574082
1915,11,0.164004,1915.88,"1915-11-15 00:00:00",-0.503620972585187,-0.787524675998132,-0.916316635976339,-0.899796409101105,-0.994623110954117,-0.882170881352577,-0.70283056845605,-0.797032101301949,-0.738882604382678,-0.821988563297708,-0.85959381883162
1915,12,-0.150076,1915.96,"1915-12-15 00:00:00",0.00933445591780024,-0.478095946770801,-0.734415609269248,-0.864813671681345,-0.863234484638929,-0.958724579067892,-0.861892417820384,-0.698831936666993,-0.789709456467091,-0.736911462898812,-0.817462667700657
1916,1,-0.180651,1916.04,"1916-1-15 00:00:00",-0.221651105853411,-0.0884157085200174,-0.486072676952645,-0.716973560766582,-0.842613737095984,-0.848465578625081,-0.941969821007284,-0.856035557841755,-0.705396005504172,-0.792675056033678,-0.743836768470245
1916,2,-0.32894,1916.12,"1916-2-15 00:00:00",-0.341524606950584,-0.349831308171484,-0.222631700254374,-0.55720416028155,-0.762248657170991,-0.877816778614384,-0.884530276332848,-0.972552465043951,-0.892564663236543,-0.750017408463407,-0.832190062769299
1916,3,-0.733769,1916.21,"1916-3-15 00:00:00",-0.712220729031415,-0.6593724641798,-0.625874890551954,-0.485460604910604,-0.762324004875693,-0.935924806225864,-1.03356683092931,-1.03274076044326,-1.10933764958362,-1.02856148775499,-0.888051068048591
1916,4,-0.694351,1916.29,"1916-4-15 00:00:00",-0.957116828355029,-0.931795282067751,-0.870341128007542,-0.824395607031943,-0.683738836767434,-0.923177014636403,-1.07549763231642,-1.16089375269079,-1.15554238716377,-1.22385535268984,-1.14355864925157
1916,5,-0.769612,1916.38,"1916-5-15 00:00:00",-0.981138576162447,-1.16549025579623,-1.13487850282373,-1.06902916246559,-1.01555875503652,-0.875754683673294,-1.08635104340385,-1.22123391445234,-1.29604901545795,-1.28643670049043,-1.34721094305363
1916,6,-1.50402,1916.46,"1916-6-15 00:00:00",-1.52377352651493,-1.57396591844177,-1.66267674141509,-1.59158227256842,-1.49676900359795,-1.41811101480165,-1.26352157813184,-1.43791430899591,-1.54717925474196,-1.60336595006205,-1.58165914178647
1916,7,-0.928387,1916.54,"1916-7-15 00:00:00",-1.6301835091649,-1.69807872086969,-1.75009124731952,-1.82828336968631,-1.76252462304626,-1.67117805606535,-1.59235720678829,-1.44154982096762,-1.59873838246318,-1.69687304038692,-1.74594695451739
